w1,w2,co_count,deg_w1,deg_w2,freq_w1,freq_w2,pmi
is,not,754,22924,16546,7668,4389,0.13150904448939976
an,through,38,10756,1778,4557,726,0.13107873615923113
here,that,42,970,21814,364,7540,0.13002231241054635
of,out,462,83548,2786,36779,795,0.12998215260454538
being,under,14,1952,3618,554,1318,0.12872690306698598
about,by,232,7566,15506,2814,7101,0.12629125337167357
m,what,4,1194,1696,435,430,0.12515824370130763
d,they,6,408,7446,211,2595,0.12501603966723346
i,until,6,2506,1214,736,423,0.12359636158232695
is,our,66,22924,1460,7668,503,0.12347936252004148
some,you,6,4090,744,1422,189,0.12337418481188303
again,there,8,724,5608,213,1283,0.12265672323074804
themselves,with,4,142,14332,43,6179,0.1201732187879613
because,these,10,4020,1268,1076,457,0.1183077811881526
of,those,234,83548,1430,36779,398,0.11667080783526425
he,there,134,12202,5608,5215,1283,0.1164912310058378
we,will,206,6132,17166,1599,5952,0.11586997818769773
had,some,70,8748,4090,2975,1422,0.11557062222182035
but,these,26,10492,1268,3601,457,0.11448807137092945
for,them,88,30020,1500,13782,402,0.11445333341999298
can,there,24,2190,5608,612,1283,0.11440358793555698
having,we,4,334,6132,110,1599,0.1138331228679561
into,where,4,2606,786,1020,263,0.11372180574025559
that,these,54,21814,1268,7540,457,0.11343667781227044
he,this,224,12202,9406,5215,3516,0.11314384934156052
my,not,6,186,16546,56,4389,0.11206913643460888
do,should,10,2038,2518,464,853,0.1115966698433887
if,these,12,4858,1268,1555,457,0.11128441161068088
an,at,340,10756,16244,4557,7017,0.11020372322880881
from,itself,16,18872,436,8217,108,0.10946786566499321
if,what,16,4858,1696,1555,430,0.10813480424086984
do,have,38,2038,9602,464,3107,0.1080912671394615
itself,not,14,436,16546,108,4389,0.10747143387641833
few,the,250,770,167336,218,69277,0.10726736863104176
a,into,302,59748,2606,25103,1020,0.10692027505565672
here,they,14,970,7446,364,2595,0.10628501109959722
here,which,18,970,9574,364,3666,0.10622532488409833
doesn,there,2,184,5608,45,1283,0.10621797409802684
had,his,30,8748,1772,2975,673,0.10470887859944865
it,whom,6,29276,106,11104,22,0.10375302995060527
again,will,24,724,17166,213,5952,0.10253248511295933
an,by,322,10756,15506,4557,7101,0.10230621519495357
do,to,332,2038,84420,464,36400,0.10180714762227032
be,not,694,21772,16546,6357,4389,0.1001482931256514
few,were,12,770,8090,218,3092,0.10008813186470639
only,she,2,2792,372,840,163,0.09969584433998484
further,should,14,2890,2518,887,853,0.09878134165964095
each,until,4,1714,1214,545,423,0.09798928758573894
ourselves,to,12,74,84420,17,36400,0.0972379443747205
should,their,18,2518,3722,853,1370,0.09709111484980369
other,some,38,4842,4090,1653,1422,0.09615878367770501
a,with,1642,59748,14332,25103,6179,0.09548522713248608
no,other,48,5170,4842,1495,1653,0.0954459167204566
she,there,4,372,5608,163,1283,0.09540707578332855
how,or,14,958,7648,268,3248,0.09196610497556931
an,has,274,10756,13348,4557,4864,0.09074326093929631
just,too,2,1162,902,302,254,0.09059070789370452
t,these,6,2480,1268,604,457,0.09050549802362295
all,until,10,4328,1214,1294,423,0.08800430758030935
been,not,270,8574,16546,2070,4389,0.08798866390502409
when,where,4,2674,786,921,263,0.08796280985013237
before,the,698,2192,167336,766,69277,0.08784642049538402
over,the,1268,3986,167336,1463,69277,0.08684960005977002
above,at,36,1166,16244,398,7017,0.08666169330683855
most,off,6,1974,1600,610,544,0.08613934441459266
all,can,18,4328,2190,1294,612,0.0858101237134491
from,in,2402,18872,67048,8217,29253,0.08541433376252672
can,now,14,2190,3368,612,957,0.08528213980421341
themselves,they,2,142,7446,43,2595,0.08184385606948368
so,we,22,1898,6132,551,1599,0.081166244001816
is,no,224,22924,5170,7668,1495,0.08103442047488346
had,why,4,8748,242,2975,60,0.08073225311630043
have,not,300,9602,16546,3107,4389,0.08011213766581692
i,these,6,2506,1268,736,457,0.08007620281274432
now,some,26,3368,4090,957,1422,0.0796779238023312
between,now,20,3152,3368,1076,957,0.07782145690246817
are,what,30,9402,1696,3215,430,0.07644786421696734
had,not,272,8748,16546,2975,4389,0.0752780365944401
very,was,48,1494,17112,428,5816,0.07440940553967813
below,what,4,1258,1696,468,430,0.07294410866375539
should,what,8,2518,1696,853,430,0.072149517368095
him,on,10,252,21184,72,9244,0.0721105544658403
those,very,4,1430,1494,398,428,0.07160827353524575
because,their,28,4020,3722,1076,1370,0.07110690185997041
up,was,242,7566,17112,2307,5816,0.06993868203986771
both,won,2,1884,568,662,140,0.06982929796422227
but,your,2,10492,102,3601,28,0.06976201757134322
again,down,4,724,2960,213,885,0.06851442325412309
some,where,6,4090,786,1422,263,0.06845843299648782
had,that,356,8748,21814,2975,7540,0.06799911646342949
to,too,142,84420,902,36400,254,0.06760892992967583
does,then,2,1334,804,363,251,0.06756667686239978
so,what,6,1898,1696,551,430,0.06713167907659162
his,that,72,1772,21814,673,7540,0.06645075482496719
it,not,902,29276,16546,11104,4389,0.06614752555802879
any,you,4,2888,744,925,189,0.06588982851477361
other,who,14,4842,1554,1653,608,0.06534267043248271
that,was,694,21814,17112,7540,5816,0.06458547721086734
but,does,26,10492,1334,3601,363,0.06374698111675882
s,the,9468,30460,167336,15680,69277,0.06370031005712994
has,why,6,13348,242,4864,60,0.0636559089251967
now,ve,2,3368,320,957,75,0.06270780284866315
having,more,4,334,6462,110,1881,0.06141522468345197
nor,we,2,176,6132,61,1599,0.061342939391399245
on,your,4,21184,102,9244,28,0.06027609219723624
itself,t,2,436,2480,108,604,0.05944709249092805
just,they,16,1162,7446,302,2595,0.05921454021787326
a,for,3314,59748,30020,25103,13782,0.05835710836861793
it,t,134,29276,2480,11104,604,0.05725862582859396
but,if,94,10492,4858,3601,1555,0.0565003433764782
had,she,6,8748,372,2975,163,0.05624123963618256
no,should,24,5170,2518,1495,853,0.05616165887028647
them,under,10,1500,3618,402,1318,0.05564404867555892
ll,more,2,168,6462,39,1881,0.05544505042726698
our,you,2,1460,744,503,189,0.054870426853689744
they,they,102,7446,7446,2595,2595,0.054064316116611666
being,only,10,1952,2792,554,840,0.05141787112161265
off,we,18,1600,6132,544,1599,0.051292620009116455
how,to,148,958,84420,268,36400,0.048760888273198244
off,was,50,1600,17112,544,5816,0.04668485789976765
should,which,44,2518,9574,853,3666,0.04611906075619459
above,this,20,1166,9406,398,3516,0.04525085482074765
an,your,2,10756,102,4557,28,0.04491134871933571
m,not,36,1194,16546,435,4389,0.044510996038160375
being,which,34,1952,9574,554,3666,0.04290039896111662
below,but,24,1258,10492,468,3601,0.04236306307643863
has,its,410,13348,16894,4864,7402,0.04227752348936515
by,themselves,4,15506,142,7101,43,0.04144098468075603
be,until,48,21772,1214,6357,423,0.0411010312429813
should,they,34,2518,7446,853,2595,0.03966406690656936
their,through,12,3722,1778,1370,726,0.03960180659063707
at,was,504,16244,17112,7017,5816,0.039518140467200175
can,which,38,2190,9574,612,3666,0.03907897837180869
again,he,16,724,12202,213,5215,0.03839818874869445
an,to,1642,10756,84420,4557,36400,0.036847665284163
were,which,140,8090,9574,3092,3666,0.0364080544625039
me,not,4,134,16546,35,4389,0.034510908392398836
it,won,30,29276,568,11104,140,0.03450862755853427
being,won,2,1952,568,554,140,0.03437199684394903
but,down,56,10492,2960,3601,885,0.03399481408614331
is,why,10,22924,242,7668,60,0.03366370121153472
a,of,8990,59748,83548,25103,36779,0.03275654706829968
for,ourselves,4,30020,74,13782,17,0.032566169990280475
am,now,2,330,3368,99,957,0.031936153437738535
below,his,4,1258,1772,468,673,0.02910780046808996
but,you,14,10492,744,3601,189,0.028603964616365704
a,ll,18,59748,168,25103,39,0.028472793152251704
i,that,98,2506,21814,736,7540,0.028173110568731154
off,to,242,1600,84420,544,36400,0.02757521053618658
if,o,4,4858,460,1555,690,0.026641770211966082
after,in,574,4786,67048,2022,29253,0.025971080056355775
and,ours,2,50824,22,25648,5,0.025936768727414673
at,down,86,16244,2960,7017,885,0.025879871964450397
t,too,4,2480,902,604,254,0.02562201018571874
they,too,12,7446,902,2595,254,0.024815886101501837
are,but,176,9402,10492,3215,3601,0.02339395440029883
a,at,1730,59748,16244,25103,7017,0.022462814258069074
have,some,70,9602,4090,3107,1422,0.022424315745898992
has,into,62,13348,2606,4864,1020,0.0223967992895858
doesn,he,4,184,12202,45,5215,0.021959460624586032
our,than,14,1460,5386,503,1784,0.02126335267072755
most,over,14,1974,3986,610,1463,0.020652620004046322
having,now,2,334,3368,110,957,0.01988781846870815
such,when,10,2104,2674,684,921,0.01961477234819153
at,here,28,16244,970,7017,364,0.019385561480627873
its,with,430,16894,14332,7402,6179,0.018777333960179967
by,itself,12,15506,436,7101,108,0.018238092790196066
these,through,4,1268,1778,457,726,0.017809819481521143
out,until,6,2786,1214,795,423,0.01767735357357209
no,on,194,5170,21184,1495,9244,0.016184744786012756
as,his,42,13384,1772,4575,673,0.015946256242247266
d,s,22,408,30460,211,15680,0.015561664106133008
i,too,4,2506,902,736,254,0.015192715415544714
our,to,218,1460,84420,503,36400,0.014699740721393097
over,won,4,3986,568,1463,140,0.013585451674175257
into,own,6,2606,1304,1020,323,0.012951979820218808
or,through,24,7648,1778,3248,726,0.01256597125070574
about,were,108,7566,8090,2814,3092,0.012283423823199012
have,to,1430,9602,84420,3107,36400,0.012099426831843218
there,until,12,5608,1214,1283,423,0.011237260923965006
doing,this,6,362,9406,66,3516,0.010968205852825397
a,himself,4,59748,38,25103,11,0.010773215419823838
into,itself,2,2606,436,1020,108,0.009889188685215466
more,nor,2,6462,176,1881,61,0.008925048575648688
are,why,4,9402,242,3215,60,0.00863493414533309
out,some,20,2786,4090,795,1422,0.007025881985276182
but,now,62,10492,3368,3601,957,0.006647680644536583
she,we,4,372,6132,163,1599,0.006080277990386373
o,t,2,460,2480,690,604,0.005862862241066242
over,their,26,3986,3722,1463,1370,0.005492611935154361
are,until,20,9402,1214,3215,423,0.005334602207175054
for,further,152,30020,2890,13782,887,0.005205646542794345
o,they,6,460,7446,690,2595,0.005056736837623683
now,what,10,3368,1696,957,430,0.004438913034879411
but,itself,8,10492,436,3601,108,0.0033869691108644956
during,these,4,1804,1268,674,457,0.003292537037245226
a,o,48,59748,460,25103,690,0.0020395369803131998
on,our,54,21184,1460,9244,503,0.0017468851167303414
these,under,8,1268,3618,457,1318,0.000524752699929339
such,that,80,2104,21814,684,7540,7.982833717013858e-05
more,no,58,6462,5170,1881,1495,-0.003923091291616726
an,out,52,10756,2786,4557,795,-0.004381441088691013
all,off,12,4328,1600,1294,544,-0.005757066681569178
their,who,10,3722,1554,1370,608,-0.008062862664843273
are,off,26,9402,1600,3215,544,-0.00838406959607476
is,just,46,22924,1162,7668,302,-0.009240204469518364
into,through,8,2606,1778,1020,726,-0.009418619396329547
again,off,2,724,1600,213,544,-0.00944710534609801
or,until,16,7648,1214,3248,423,-0.01133069169672865
any,under,18,2888,3618,925,1318,-0.01166839569187176
further,then,4,2890,804,887,251,-0.012360675393319821
their,while,14,3722,2188,1370,935,-0.01374625855915879
each,of,246,1714,83548,545,36779,-0.014474147156904874
itself,when,2,436,2674,108,921,-0.01586980392408054
no,they,66,5170,7446,1495,2595,-0.016449467756731943
is,to,3312,22924,84420,7668,36400,-0.01823576748968725
is,your,4,22924,102,7668,28,-0.01866211317381663
of,theirs,2,83548,14,36779,4,-0.019130727584368727
here,under,6,970,3618,364,1318,-0.01925725439059408
did,so,8,2468,1898,651,551,-0.020321809062410323
can,when,10,2190,2674,612,921,-0.02044647430702647
but,so,34,10492,1898,3601,551,-0.020607783186126286
our,then,2,1460,804,503,251,-0.022687784875927333
has,nor,4,13348,176,4864,61,-0.023355458468122408
a,against,384,59748,3778,25103,1492,-0.02424247985797489
as,nor,4,13384,176,4575,61,-0.02604886088660637
against,once,2,3778,312,1492,90,-0.026850035700673316
an,under,66,10756,3618,4557,1318,-0.02728492907343245
more,our,16,6462,1460,1881,503,-0.027341125869734088
only,these,6,2792,1268,840,457,-0.027994115001395883
now,there,32,3368,5608,957,1283,-0.028331888765910158
after,down,24,4786,2960,2022,885,-0.028384972759286642
most,than,18,1974,5386,610,1784,-0.029047722546072584
but,it,520,10492,29276,3601,11104,-0.029106864090606338
to,yourself,2,84420,14,36400,3,-0.02951374803856126
ma,to,2,14,84420,6,36400,-0.02951374803856126
has,his,40,13348,1772,4864,673,-0.03015050448618508
about,for,384,7566,30020,2814,13782,-0.030440345737753467
from,or,244,18872,7648,8217,3248,-0.030509838444737432
do,just,4,2038,1162,464,302,-0.03137177363441902
are,to,1340,9402,84420,3215,36400,-0.031856425952033474
but,do,36,10492,2038,3601,464,-0.03461760376089337
here,we,10,970,6132,364,1599,-0.036031204454433516
above,the,328,1166,167336,398,69277,-0.03612379258783818
their,ve,2,3722,320,1370,75,-0.037234229940645194
have,their,60,9602,3722,3107,1370,-0.037442551709404505
now,they,42,3368,7446,957,2595,-0.039880998967275316
any,to,408,2888,84420,925,36400,-0.040655932878868935
against,an,68,3778,10756,1492,4557,-0.04070534792739624
but,haven,2,10492,114,3601,22,-0.04146358515944627
few,who,2,770,1554,218,608,-0.04187484144034384
by,some,106,15506,4090,7101,1422,-0.041887467471490414
themselves,to,20,142,84420,43,36400,-0.043698390146999014
had,he,178,8748,12202,2975,5215,-0.04419597106686489
then,very,2,804,1494,251,428,-0.04570842948410293
this,we,96,9406,6132,3516,1599,-0.04607509874958714
more,she,4,6462,372,1881,163,-0.04633762103259335
any,have,46,2888,9602,925,3107,-0.0494487800025885
him,which,4,252,9574,72,3666,-0.04998507734029506
no,such,18,5170,2104,1495,684,-0.051895769841761356
or,so,24,7648,1898,3248,551,-0.052745590314734636
that,there,202,21814,5608,7540,1283,-0.05403296364235875
been,who,22,8574,1554,2070,608,-0.05407871134414836
during,this,28,1804,9406,674,3516,-0.054704239851361275
into,their,16,2606,3722,1020,1370,-0.055043458716558066
has,not,364,13348,16546,4864,4389,-0.05591161988879023
how,these,2,958,1268,268,457,-0.05694070451931813
are,under,56,9402,3618,3215,1318,-0.05704667422589804
are,more,100,9402,6462,3215,1881,-0.057245659651053236
here,i,4,970,2506,364,736,-0.057488825809842665
be,only,100,21772,2792,6357,840,-0.05776728511606185
at,now,90,16244,3368,7017,957,-0.05778758147003473
through,which,28,1778,9574,726,3666,-0.057890262688391536
now,under,20,3368,3618,957,1318,-0.060062754080979996
again,now,4,724,3368,213,957,-0.060615386181581375
in,the,18374,67048,167336,29253,69277,-0.06227519306905103
further,these,6,2890,1268,887,457,-0.06249242907245823
down,further,14,2960,2890,885,887,-0.06294298429912495
in,while,240,67048,2188,29253,935,-0.06331228782180767
their,under,22,3722,3618,1370,1318,-0.06469463615517122
not,ourselves,2,16546,74,4389,17,-0.06486154236752896
some,were,54,4090,8090,1422,3092,-0.06574419983889104
after,few,6,4786,770,2022,218,-0.06812529578026427
both,for,92,1884,30020,662,13782,-0.06902697084860898
it,ll,8,29276,168,11104,39,-0.06908976764662196
not,she,10,16546,372,4389,163,-0.0702524051266466
are,if,74,9402,4858,3215,1555,-0.0730387153857596
is,that,810,22924,21814,7668,7540,-0.07325666043364673
during,same,8,1804,2738,674,603,-0.07334714770886132
t,very,6,2480,1494,604,428,-0.07351071683623013
both,but,32,1884,10492,662,3601,-0.07382888003714284
they,very,18,7446,1494,2595,428,-0.07431684793612701
did,i,10,2468,2506,651,736,-0.0750654113278683
do,until,4,2038,1214,464,423,-0.0751498018877742
for,his,86,30020,1772,13782,673,-0.07517992760564458
being,these,4,1952,1268,554,457,-0.07555551840189813
it,then,38,29276,804,11104,251,-0.07658044305044157
doing,was,10,362,17112,66,5816,-0.07663835335093307
have,just,18,9602,1162,3107,302,-0.07729685422539052
they,will,206,7446,17166,2595,5952,-0.07828603570136965
below,down,6,1258,2960,468,885,-0.0785074961200835
few,other,6,770,4842,218,1653,-0.07975816377682837
against,most,12,3778,1974,1492,610,-0.07990460258491715
be,below,44,21772,1258,6357,468,-0.0815128098653169
against,am,2,3778,330,1492,99,-0.08293948711843971
been,off,22,8574,1600,2070,544,-0.08325008793410703
both,on,64,1884,21184,662,9244,-0.08331481778657984
there,will,154,5608,17166,1283,5952,-0.0857267762627291
are,that,328,9402,21814,3215,7540,-0.08601533553429774
both,in,202,1884,67048,662,29253,-0.08609280526939145
a,from,1802,59748,18872,25103,8217,-0.0867171673128136
most,these,4,1974,1268,610,457,-0.08676296994001545
now,you,4,3368,744,957,189,-0.08786502499986626
i,them,6,2506,1500,736,402,-0.08794803325723867
as,them,32,13384,1500,4575,402,-0.08934371341464517
does,this,20,1334,9406,363,3516,-0.08935200096430024
is,only,102,22924,2792,7668,840,-0.08952431377777582
not,until,32,16546,1214,4389,423,-0.08988371501840342
of,our,194,83548,1460,36779,503,-0.09155413934536635
me,this,2,134,9406,35,3516,-0.09383964418987663
nor,with,4,176,14332,61,6179,-0.09448368740091019
re,to,126,942,84420,238,36400,-0.09532697453719138
for,own,62,30020,1304,13782,323,-0.09572044977407734
do,t,8,2038,2480,464,604,-0.09634049266463923
it,now,156,29276,3368,11104,957,-0.09678570248436287
them,with,34,1500,14332,402,6179,-0.09715392732647414
but,doing,6,10492,362,3601,66,-0.0982970626218185
very,what,4,1494,1696,428,430,-0.09898979539577181
other,where,6,4842,786,1653,263,-0.10032443956095241
both,by,46,1884,15506,662,7101,-0.101537370211676
about,are,112,7566,9402,2814,3215,-0.1016426329766989
he,our,28,12202,1460,5215,503,-0.10338634221614852
she,was,10,372,17112,163,5816,-0.10388799436974659
its,under,96,16894,3618,7402,1318,-0.10408627017389431
because,was,108,4020,17112,1076,5816,-0.10448519271387217
an,in,1132,10756,67048,4557,29253,-0.1046858063438421
above,while,4,1166,2188,398,935,-0.10582714291819399
his,in,186,1772,67048,673,29253,-0.10732550490649752
his,to,234,1772,84420,673,36400,-0.10814662288233094
are,no,76,9402,5170,3215,1495,-0.10861632601304474
does,have,20,1334,9602,363,3107,-0.1099756270146611
than,were,68,5386,8090,1784,3092,-0.11047856535530307
again,his,2,724,1772,213,673,-0.11155230069923462
ll,or,2,168,7648,39,3248,-0.1130602108963565
had,only,38,8748,2792,2975,840,-0.11355167232165267
each,them,4,1714,1500,545,402,-0.1135550977205819
this,while,32,9406,2188,3516,935,-0.11415430930272571
off,then,2,1600,804,544,251,-0.11425495386277836
this,through,26,9406,1778,3516,726,-0.11429492616381177
from,while,64,18872,2188,8217,935,-0.11733868826700193
has,just,24,13348,1162,4864,302,-0.11900993224270147
against,same,16,3778,2738,1492,603,-0.11938831562438781
have,until,18,9602,1214,3107,423,-0.12107488716920703
any,than,24,2888,5386,925,1784,-0.12186792828326973
all,but,70,4328,10492,1294,3601,-0.12277790650655147
all,them,10,4328,1500,1294,402,-0.12354009594461038
into,over,16,2606,3986,1020,1463,-0.12357052003925229
their,with,82,3722,14332,1370,6179,-0.1255912555268187
our,when,6,1460,2674,503,921,-0.12580697982168057
any,on,94,2888,21184,925,9244,-0.12607016374632496
d,which,6,408,9574,211,3666,-0.12635805176757184
by,him,6,15506,252,7101,72,-0.1266959196728147
into,them,6,2606,1500,1020,402,-0.12707665212550964
just,now,6,1162,3368,302,957,-0.12825682002516325
are,at,234,9402,16244,3215,7017,-0.12887947272592415
m,while,4,1194,2188,435,935,-0.12955706693437116
in,its,1734,67048,16894,29253,7402,-0.1297356986752875
it,what,76,29276,1696,11104,430,-0.12986180985709553
had,very,20,8748,1494,2975,428,-0.1301044584254872
again,under,4,724,3618,213,1318,-0.13221766744609617
because,own,8,4020,1304,1076,323,-0.13283136148871857
has,where,16,13348,786,4864,263,-0.13353389356800854
before,than,18,2192,5386,766,1784,-0.13380014754123837
out,re,4,2786,942,795,238,-0.13411703778277922
has,there,114,13348,5608,4864,1283,-0.13491680754583216
all,if,32,4328,4858,1294,1555,-0.1355510130056793
a,ours,2,59748,22,25103,5,-0.1358302207823965
below,this,18,1258,9406,468,3516,-0.1360537258044006
had,too,12,8748,902,2975,254,-0.1363322339675151
on,own,42,21184,1304,9244,323,-0.13656756918597646
not,out,70,16546,2786,4389,795,-0.1378105589751855
on,when,86,21184,2674,9244,921,-0.13802890727482503
before,during,6,2192,1804,766,674,-0.1386158550747123
that,why,8,21814,242,7540,60,-0.1398474075953746
on,the,5372,21184,167336,9244,69277,-0.13984893520327346
did,when,10,2468,2674,651,921,-0.1399530301896907
but,him,4,10492,252,3601,72,-0.14154703643632321
between,should,12,3152,2518,1076,853,-0.14214999744828732
through,you,2,1778,744,726,189,-0.14218222031508004
in,our,148,67048,1460,29253,503,-0.14218748819303376
now,where,4,3368,786,957,263,-0.14278077557604527
this,when,38,9406,2674,3516,921,-0.14289164641991198
because,there,34,4020,5608,1076,1283,-0.1446700714282335
am,because,2,330,4020,99,1076,-0.14502660477489682
for,the,7570,30020,167336,13782,69277,-0.14547379286930295
do,with,44,2038,14332,464,6179,-0.14582864450966979
on,what,54,21184,1696,9244,430,-0.14808921505166184
any,more,28,2888,6462,925,1881,-0.1498531213601348
them,through,4,1500,1778,402,726,-0.1502144100278041
by,the,3890,15506,167336,7101,69277,-0.15062092226939483
are,themselves,2,9402,142,3215,43,-0.15140153630974337
further,with,62,2890,14332,887,6179,-0.152171461169782
he,we,112,12202,6132,5215,1599,-0.1521765076751063
very,with,32,1494,14332,428,6179,-0.1537705267521723
nor,s,8,176,30460,61,15680,-0.15525605748379767
further,out,12,2890,2786,887,795,-0.15651126672104548
before,we,20,2192,6132,766,1599,-0.15815759829889647
a,on,1882,59748,21184,25103,9244,-0.15884612296666695
she,under,2,372,3618,163,1318,-0.1594672853720089
than,them,12,5386,1500,1784,402,-0.15991599159769423
be,then,26,21772,804,6357,251,-0.15992673543999164
both,those,4,1884,1430,662,398,-0.16033178401140072
again,their,4,724,3722,213,1370,-0.1605574351814825
been,under,46,8574,3618,2070,1318,-0.16156890275305802
from,to,2360,18872,84420,8217,36400,-0.16262133035770635
just,just,2,1162,1162,302,302,-0.16269263917971433
all,once,2,4328,312,1294,90,-0.1627607726751905
has,until,24,13348,1214,4864,423,-0.16278796554118416
other,were,58,4842,8090,1653,3092,-0.163068123505509
it,no,224,29276,5170,11104,1495,-0.16354924997195047
before,but,34,2192,10492,766,3601,-0.16462144986696498
them,too,2,1500,902,402,254,-0.16473167101231054
during,them,4,1804,1500,674,402,-0.16473169279756716
only,that,90,2792,21814,840,7540,-0.16505502506055453
now,then,4,3368,804,957,251,-0.1654232495417795
because,were,48,4020,8090,1076,3092,-0.16626416691660087
our,out,6,1460,2786,503,795,-0.16683837310974328
against,the,932,3778,167336,1492,69277,-0.167420267404569
they,while,24,7446,2188,2595,935,-0.16816557191605708
if,is,164,4858,22924,1555,7668,-0.16849934485689155
all,re,6,4328,942,1294,238,-0.16915059898337498
again,its,18,724,16894,213,7402,-0.16917742580575482
here,there,8,970,5608,364,1283,-0.16984793531882847
had,there,72,8748,5608,2975,1283,-0.17190767822626146
against,any,16,3778,2888,1492,925,-0.17272480813579713
only,was,70,2792,17112,840,5816,-0.1735974592787645
again,against,4,724,3778,213,1492,-0.17549104422997447
only,will,70,2792,17166,840,5952,-0.1767481707730132
any,so,8,2888,1898,925,551,-0.17747791382958356
but,was,262,10492,17112,3601,5816,-0.17760307562140698
both,while,6,1884,2188,662,935,-0.18018012167319405
at,their,88,16244,3722,7017,1370,-0.18020249844489863
between,itself,2,3152,436,1076,108,-0.1803314544201127
both,our,4,1884,1460,662,503,-0.18109377294908335
below,while,4,1258,2188,468,935,-0.18177120383160358
each,then,2,1714,804,545,251,-0.18308112777224703
no,we,46,5170,6132,1495,1599,-0.1833067969058803
out,this,38,2786,9406,795,3516,-0.18392304257160955
for,their,162,30020,3722,13782,1370,-0.18408319455163835
down,to,362,2960,84420,885,36400,-0.18490394255110917
few,than,6,770,5386,218,1784,-0.1862332907323484
the,with,3468,167336,14332,69277,6179,-0.18671977461983938
and,in,4924,50824,67048,25648,29253,-0.18745552339069982
so,while,6,1898,2188,551,935,-0.18758364511770495
she,their,2,372,3722,163,1370,-0.18780704978462098
if,this,66,4858,9406,1555,3516,-0.18787441654154652
all,ve,2,4328,320,1294,75,-0.1880785745648199
our,so,4,1460,1898,503,551,-0.1884972960998742
both,were,22,1884,8090,662,3092,-0.18853799533907561
just,m,2,1162,1194,302,435,-0.18985898918632063
itself,which,6,436,9574,108,3666,-0.19273311530030016
now,their,18,3368,3722,957,1370,-0.19376303704337747
down,on,90,2960,21184,885,9244,-0.19418032258929044
below,the,302,1258,167336,468,69277,-0.19465445367307518
did,what,6,2468,1696,651,430,-0.1954757031599468
all,we,38,4328,6132,1294,1599,-0.1965948860867058
am,and,24,330,50824,99,25648,-0.1972067707700497
are,you,10,9402,744,3215,189,-0.1981776310982604
i,only,10,2506,2792,736,840,-0.19841548400817716
any,here,4,2888,970,925,364,-0.1993651724536927
the,until,290,167336,1214,69277,423,-0.19959808240454663
no,so,14,5170,1898,1495,551,-0.20017059761236192
now,which,46,3368,9574,957,3666,-0.20028333455157843
both,their,10,1884,3722,662,1370,-0.20062777690443293
the,through,424,167336,1778,69277,726,-0.20131399471875097
be,before,68,21772,2192,6357,766,-0.20148594889601296
who,will,38,1554,17166,608,5952,-0.2017313187108925
it,wouldn,4,29276,96,11104,17,-0.20262113875050788
against,she,2,3778,372,1492,163,-0.2027406571196994
against,you,4,3778,744,1492,189,-0.2027406834420993
but,then,12,10492,804,3601,251,-0.2031049395792273
about,my,2,7566,186,2814,56,-0.20406323338168852
at,its,390,16244,16894,7017,7402,-0.20408994568819544
been,down,36,8574,2960,2070,885,-0.20595924104324134
his,with,36,1772,14332,673,6179,-0.20663925614826623
most,the,468,1974,167336,610,69277,-0.20715195797000235
but,re,14,10492,942,3601,238,-0.20736026626280848
so,you,2,1898,744,551,189,-0.20749376767737326
re,them,2,942,1500,238,402,-0.20812241519456767
now,should,12,3368,2518,957,853,-0.2084319191726765
by,up,166,15506,7566,7101,2307,-0.2084583289548213
a,themselves,12,59748,142,25103,43,-0.20885538322117642
had,here,12,8748,970,2975,364,-0.209013782477674
most,with,40,1974,14332,610,6179,-0.209231829586169
has,whom,2,13348,106,4864,22,-0.20945768720035757
has,what,32,13348,1696,4864,430,-0.20945773802493078
above,until,2,1166,1214,398,423,-0.20990709164237042
this,will,228,9406,17166,3516,5952,-0.21048738334091596
and,its,1212,50824,16894,25648,7402,-0.21085459250440552
it,why,10,29276,242,11104,60,-0.2109199569630388
again,to,86,724,84420,213,36400,-0.21404770217300503
both,from,50,1884,18872,662,8217,-0.21460805656919904
been,very,18,8574,1494,2070,428,-0.21537423676821674
an,on,320,10756,21184,4557,9244,-0.21594346797333655
are,some,54,9402,4090,3215,1422,-0.21603789998209785
his,then,2,1772,804,673,251,-0.21636015196059236
by,y,2,15506,92,7101,73,-0.21766765314262576
my,to,22,186,84420,56,36400,-0.21830782256641576
are,most,26,9402,1974,3215,610,-0.21844237721556825
is,itself,14,22924,436,7668,108,-0.21856856934910715
again,most,2,724,1974,213,610,-0.2195053632701406
been,having,4,8574,334,2070,110,-0.2213802385194027
how,them,2,958,1500,268,402,-0.22496491469804333
but,were,118,10492,8090,3601,3092,-0.2261117135794942
a,before,182,59748,2192,25103,766,-0.2264979447721995
i,no,18,2506,5170,736,1495,-0.2267433265854995
just,their,6,1162,3722,302,1370,-0.22819887386495571
below,is,40,1258,22924,468,7668,-0.22838264387919607
doing,over,2,362,3986,66,1463,-0.22908446129361154
but,further,42,10492,2890,3601,887,-0.22975448899555184
his,was,42,1772,17112,673,5816,-0.2297737488293684
both,we,16,1884,6132,662,1599,-0.22988395351344082
be,out,84,21772,2786,6357,795,-0.22996936163712575
those,were,16,1430,8090,398,3092,-0.2312689916524787
only,who,6,2792,1554,840,608,-0.23138549381859602
he,so,32,12202,1898,5215,551,-0.23221921235624107
an,had,130,10756,8748,4557,2975,-0.23230893580476963
