w1,w2,co_count,deg_w1,deg_w2,freq_w1,freq_w2,pmi
of,some,6,570,160,207,59,0.2834956890876203
both,the,2,16,1900,5,660,0.2834956868826485
i,will,34,3544,146,1224,42,0.28228898801372143
can,other,2,412,74,107,19,0.28060513176193824
any,over,2,242,126,129,40,0.28047394120922253
only,or,2,134,228,36,92,0.2785081454382683
do,you,108,686,2418,181,686,0.2731039651893865
just,off,4,410,150,128,47,0.2720483027722777
there,why,4,342,180,121,65,0.2710731686205266
a,for,60,1592,582,580,189,0.2676741450075706
then,this,2,120,258,41,98,0.26524224681564723
but,too,8,334,372,97,127,0.26195309069898637
but,its,4,334,186,97,69,0.26195308994350963
doing,how,2,70,446,23,138,0.2568793805594517
does,what,6,136,690,38,201,0.2549593819483324
a,of,58,1592,570,580,207,0.2546066802370752
be,by,2,364,86,108,25,0.2541924107736351
are,why,8,696,180,181,65,0.25368142675120764
all,has,4,484,130,168,42,0.24922139954414252
be,he,6,364,260,108,90,0.24647036666011174
about,does,2,232,136,72,38,0.24630131736379263
her,some,2,198,160,72,59,0.2422527288899512
as,for,8,218,582,61,189,0.24102242749620864
before,in,2,28,1134,13,364,0.23998258038456635
her,up,6,198,482,72,161,0.23809472060314119
s,up,2,66,482,35,161,0.2380947187946364
as,they,4,218,292,61,84,0.23759189173383363
as,will,2,218,146,61,42,0.23759189038067335
not,she,6,590,162,179,53,0.2365869932225573
and,over,8,1012,126,357,40,0.23602218123385896
me,why,14,1240,180,428,65,0.23578021676713165
i,y,4,3544,18,1224,5,0.23545768718370952
if,we,6,374,256,109,67,0.23487262346791182
that,was,30,898,534,284,142,0.23317787124757128
her,she,2,198,162,72,53,0.22983020905012358
them,who,2,98,328,28,106,0.22771248794919038
has,where,2,130,248,42,66,0.22473037842107305
did,that,18,324,898,93,284,0.22200457054739958
o,that,4,72,898,54,284,0.22200456957191408
she,when,2,162,200,53,54,0.21977987332360582
had,they,4,222,292,50,84,0.2194095727659342
been,will,2,222,146,58,42,0.2194095715280652
have,i,144,662,3544,171,1224,0.2140828289050368
before,it,2,28,1166,13,355,0.21215469811387963
again,too,2,88,372,27,127,0.2094629064817055
he,over,2,260,126,90,40,0.20873003727516826
should,you,18,122,2418,29,686,0.20820107875312532
down,your,2,80,410,26,142,0.2075097808851012
no,or,6,432,228,181,92,0.20653464828231796
and,he,16,1012,260,357,90,0.20476963811467888
a,its,18,1592,186,580,69,0.20442511454879417
any,does,2,242,136,129,38,0.20410096340685668
here,out,14,562,410,185,111,0.20394471672156073
here,just,14,562,410,185,128,0.20394471672156073
a,have,64,1592,662,580,171,0.20341755797167294
just,up,12,410,482,128,161,0.2033517726842613
but,now,6,334,296,97,88,0.2028054181955013
all,just,12,484,410,168,128,0.1992109800267467
or,they,4,228,292,92,84,0.19274132584912476
and,her,12,1012,198,357,72,0.18950216591961752
but,when,4,334,200,97,54,0.18938239756762568
are,very,2,696,48,181,20,0.1891429042410252
by,it,6,86,1166,25,355,0.18862420239033012
have,to,76,662,1920,171,665,0.1879337162970657
at,the,32,282,1900,100,660,0.1867660636020464
just,who,8,410,328,128,106,0.18281717011576193
from,should,2,276,122,96,29,0.18127166512851953
which,you,2,14,2418,6,686,0.17594021485324968
about,they,4,232,292,72,84,0.1753495832427387
him,with,4,148,458,41,154,0.1747592993025784
be,if,8,364,374,108,109,0.17057827318382998
it,will,10,1166,146,355,42,0.1701905010253077
again,it,6,88,1166,27,355,0.16563468425794753
but,can,8,334,412,97,107,0.159823595940881
at,should,2,282,122,100,29,0.15976546016492818
and,such,2,1012,34,357,9,0.15964920137410232
any,of,8,242,570,129,207,0.15741385128894933
a,has,12,1592,130,580,42,0.15717222966632033
and,your,24,1012,410,357,142,0.1547592176859053
its,its,2,186,186,69,69,0.15420022847560025
can,i,84,412,3544,107,1224,0.1493285347545947
from,over,2,276,126,96,40,0.14901080329431382
if,you,52,374,2418,109,686,0.14883828695434473
own,with,2,76,458,18,154,0.14809105157319333
an,and,10,172,1012,59,357,0.14795316303583655
all,o,2,484,72,168,54,0.146942550254454
from,the,30,276,1900,96,660,0.1437337477109587
at,too,6,282,372,100,127,0.14350494052221313
it,then,8,1166,120,355,41,0.14316182862353333
just,we,6,410,256,128,67,0.14297126155762865
was,who,10,534,328,142,106,0.14172204236689748
i,was,108,3544,534,1224,142,0.14127047343517246
does,this,2,136,258,38,98,0.1400791054094187
do,we,10,686,256,181,67,0.13907641751193262
from,we,4,276,256,96,67,0.13326244722841718
does,he,2,136,260,38,90,0.13235705940480333
what,your,16,690,410,201,142,0.13228636179619402
here,over,4,562,126,185,40,0.13105700059266032
did,who,6,324,328,93,106,0.1305487416069808
be,they,6,364,292,108,84,0.13039819587900853
by,can,2,86,412,25,107,0.13032293057675645
i,when,40,3544,200,1224,54,0.13009717279530034
i,won,2,3544,10,1224,3,0.1300971714633681
been,some,2,222,160,58,59,0.12784237910216417
had,some,2,222,160,50,59,0.12784237910216417
it,should,8,1166,122,355,29,0.12663252672004494
should,they,2,122,292,29,84,0.12491872924020932
been,up,6,222,482,58,161,0.12368436988679359
all,other,2,484,74,168,19,0.11954357638223885
from,has,2,276,130,96,42,0.11775826015059325
once,that,2,40,898,10,284,0.11664405391983139
me,to,132,1240,1920,428,665,0.11240119597174687
again,just,2,88,410,27,128,0.11219960220969302
his,to,10,94,1920,38,665,0.11175624248805635
at,this,4,282,258,100,98,0.10397410173178964
or,were,2,228,160,92,39,0.10117413232177004
again,is,6,88,1244,27,380,0.10088177811815842
but,who,6,334,328,97,106,0.10015126453736264
there,was,10,342,534,121,142,0.09992491378363134
its,not,6,186,590,69,179,0.09843665529160982
some,with,4,160,458,59,154,0.09679775828354044
at,he,4,282,260,100,90,0.09625205568094353
for,more,4,582,126,189,35,0.09608840295257802
now,where,4,296,248,88,66,0.0950525571522017
up,was,14,482,534,161,142,0.09326377348802213
do,not,22,686,590,181,179,0.0925886856681458
her,on,6,198,558,72,189,0.09167987285372411
her,its,2,198,186,72,69,0.09167987220780657
why,your,4,180,410,65,142,0.08972674708215268
or,she,2,228,162,92,53,0.08875161246105691
out,the,42,410,1900,111,660,0.08444969041261424
more,not,4,126,590,35,179,0.08243631385956411
when,you,26,200,2418,54,686,0.08162953725716006
after,me,2,30,1240,8,428,0.08162953646490405
about,up,6,232,482,72,161,0.07962438025683735
it,myself,2,1166,32,355,10,0.07862330704884438
is,what,46,1244,690,380,201,0.0784089225873538
we,will,2,256,146,67,42,0.07690951058980212
her,in,12,198,1134,72,364,0.07567953169802123
any,me,16,242,1240,129,428,0.07333073441251285
of,s,2,570,66,207,35,0.0704024739933612
than,that,2,42,898,12,284,0.06785389029037318
and,out,22,1012,410,357,111,0.06774784077272251
now,we,4,296,256,88,67,0.06330385901101597
been,there,4,222,342,58,121,0.061352638890232174
her,to,20,198,1920,72,665,0.05993117479977718
but,there,6,334,342,97,121,0.05835413601109984
not,so,14,590,452,179,143,0.05779900982195978
an,been,2,172,222,59,58,0.0555217183225718
an,had,2,172,222,59,50,0.0555217183225718
a,very,4,1592,48,580,20,0.0548933805474382
did,not,10,324,590,93,179,0.05426543721388065
if,your,8,374,410,109,142,0.05157498145790008
down,to,8,80,1920,26,665,0.04988083887957302
for,her,6,582,198,189,72,0.049568387655623034
my,of,20,674,570,259,207,0.049412198786447786
and,those,2,1012,38,357,12,0.04842356750995631
has,now,2,130,296,42,88,0.04779967231071602
at,your,6,282,410,100,142,0.046241635456868144
his,out,2,94,410,38,111,0.04624163513848069
his,just,2,94,410,38,128,0.04624163513848069
i,them,18,3544,98,1224,28,0.04493936447355875
by,that,4,86,898,25,284,0.044323393359993704
about,it,14,232,1166,72,355,0.04353198799884454
under,you,2,16,2418,5,686,0.04240882373274868
you,yours,2,2418,16,686,4,0.04240882373274868
both,you,2,16,2418,5,686,0.04240882373274868
had,to,22,222,1920,50,665,0.04083100345045109
a,is,102,1592,1244,580,380,0.038685570597487604
a,should,10,1592,122,580,29,0.038364078802004084
no,why,4,432,180,181,65,0.03745831881746363
did,then,2,324,120,93,41,0.037458318624883434
his,is,6,94,1244,38,380,0.034923810563853
again,i,16,88,3544,27,1224,0.03478699301642555
for,only,4,582,134,189,36,0.034530510284748905
is,over,8,1244,126,380,40,0.02961875837786905
her,her,2,198,198,72,72,0.029159515896768348
will,you,18,146,2418,42,686,0.02861550200501638
am,as,4,360,218,99,61,0.02824166376059556
as,why,2,218,180,61,65,0.02824166361607094
the,where,24,1900,248,660,66,0.027562316029405703
then,who,2,120,328,41,106,0.02518822616082702
this,with,6,258,458,98,154,0.02447709713337807
an,with,4,172,458,59,154,0.024477097091703773
other,was,2,74,534,19,142,0.021232645203505464
why,you,22,180,2418,65,686,0.019935968299369534
i,only,24,3544,134,1224,36,0.019749115679764374
her,when,2,198,200,72,54,0.01910918014716255
how,is,28,446,1244,138,380,0.018344681867144427
it,while,2,1166,34,355,9,0.017998685874551227
now,only,2,296,134,88,36,0.01749432313135917
me,myself,2,1240,32,428,10,0.017091016011662644
were,where,2,160,248,39,66,0.017091016011662644
does,they,2,136,292,38,84,0.01628488941440946
about,do,8,232,686,72,181,0.014372939275593756
about,an,2,232,172,72,59,0.011461728988330783
just,they,6,410,292,128,84,0.011394904247345735
where,you,30,248,2418,66,686,0.009619001340407121
all,where,6,484,248,168,66,0.00879221334121067
should,who,2,122,328,29,106,0.00865892437926239
off,was,4,150,534,47,142,0.007809625048356396
do,they,10,686,292,181,84,0.007500060009159262
for,up,14,582,482,189,161,0.007189164847293525
but,then,2,334,120,97,41,0.00706084175416982
can,they,6,412,292,107,84,0.006528714612688579
a,more,10,1592,126,580,35,0.00610321665035834
i,such,6,3544,34,1224,9,0.004934029894758667
same,with,2,88,458,23,154,0.0014875789770057613
how,so,10,446,452,138,143,0.0011303581639418158
i,just,72,3544,410,1224,128,4.4044617191801404e-05
now,out,6,296,410,88,111,-0.002210747762456801
am,here,10,360,562,99,185,-0.002474391320339369
and,once,2,1012,40,357,10,-0.002869726348010891
and,being,2,1012,40,357,12,-0.002869726348010891
and,down,4,1012,80,357,26,-0.0028697263624693466
and,then,6,1012,120,357,41,-0.002869726367288869
as,too,4,218,372,61,127,-0.004548158894975301
me,with,28,1240,458,428,154,-0.004984935510005397
own,was,2,76,534,18,142,-0.005435601607404714
as,if,4,218,374,61,109,-0.009910102009501745
all,my,16,484,674,168,259,-0.010179898351908129
from,him,2,276,148,96,41,-0.011919561777279493
be,here,10,364,562,108,185,-0.013524227484801192
then,there,2,120,342,41,121,-0.016608902094015544
while,you,4,34,2418,9,686,-0.018215797555458914
has,the,12,130,1900,42,660,-0.01969056876484748
at,will,2,282,146,100,42,-0.019820114863994924
have,if,12,662,374,171,109,-0.022068306502357072
some,this,2,160,258,59,98,-0.022439822347106442
an,to,16,172,1920,59,665,-0.022439822543035056
now,on,8,296,558,88,189,-0.02273047794436499
about,was,6,232,534,72,142,-0.022827344298061946
the,with,42,1900,458,660,154,-0.026262333948418985
did,we,4,324,256,93,67,-0.02708020199272752
how,its,4,446,186,138,69,-0.027224867453390495
be,there,6,364,342,108,121,-0.027658738355056757
here,other,2,562,74,185,19,-0.029873365216447605
all,this,6,484,258,168,98,-0.030738625283898674
do,should,4,686,122,181,29,-0.03605791413608788
for,no,12,582,432,189,181,-0.03744298910126525
out,out,8,410,410,111,111,-0.04032638059268763
to,up,44,1920,482,665,161,-0.04128854811113964
that,who,14,898,328,284,106,-0.04157994998789924
all,are,16,484,696,168,181,-0.04229944773455342
he,she,2,260,162,90,53,-0.04258438824279453
have,how,14,662,446,171,138,-0.04398078125531211
of,other,2,570,74,207,19,-0.04400787601389263
if,so,8,374,452,109,143,-0.045950038429155744
but,i,56,334,3544,97,1224,-0.04625421692575861
is,such,2,1244,34,380,9,-0.04675421986992927
only,the,12,134,1900,36,660,-0.049995918210951236
be,it,20,364,1166,108,355,-0.05020956391929772
because,not,2,72,590,15,179,-0.05109507782875151
for,will,4,582,146,189,42,-0.05123631104340774
because,i,12,72,3544,15,1224,-0.05222438384297397
i,no,72,3544,432,1224,181,-0.052224383914289546
again,all,2,88,484,27,168,-0.05372814308255571
all,same,2,484,88,168,23,-0.05372814308255571
they,they,4,292,292,84,84,-0.05466684612378091
if,there,6,374,342,109,121,-0.0547606680453639
has,who,2,130,328,42,106,-0.054854480716678373
he,who,4,260,328,90,106,-0.05485448098599255
some,was,4,160,534,59,142,-0.056728895771398544
its,what,6,186,690,69,201,-0.05813240486201411
and,now,14,1012,296,357,88,-0.058439577449908166
his,with,2,94,458,38,154,-0.06447038816972646
over,there,2,126,342,40,121,-0.06539906579083868
in,those,2,1134,38,364,12,-0.06539906579083868
that,very,2,898,48,284,20,-0.06567750098421465
about,its,2,232,186,72,69,-0.06679046714312423
as,her,2,218,198,61,72,-0.06706851524461306
him,they,2,148,292,41,84,-0.06827249778203125
do,more,4,686,126,181,35,-0.06831877619980721
it,up,26,1166,482,355,161,-0.06863554586359213
of,or,6,570,228,207,92,-0.07067612330098316
am,up,8,360,482,99,161,-0.0720602066210515
did,only,2,324,134,93,36,-0.07288973744945774
o,you,8,72,2418,54,686,-0.07537421130332253
for,that,24,582,898,189,284,-0.07604028859964494
any,why,2,242,180,129,65,-0.07620099872210016
all,why,4,484,180,168,65,-0.07620099909228888
for,my,18,582,674,189,259,-0.0767824036402381
do,how,14,686,446,181,138,-0.0795928529959253
at,me,16,282,1240,100,428,-0.07963861017638252
off,they,2,150,292,47,84,-0.08169551798850448
him,now,2,148,296,41,88,-0.08187814971044444
now,now,4,296,296,88,88,-0.08187815010710027
has,my,4,130,674,42,259,-0.0819238028266567
her,how,4,198,446,72,138,-0.08974522413714939
from,some,2,276,160,96,59,-0.08988110249913377
from,were,2,276,160,96,39,-0.08988110249913377
did,i,52,324,3544,93,1224,-0.08996471187800753
from,up,6,276,482,96,161,-0.0940391132133226
all,and,22,484,1012,168,357,-0.09817990609546624
so,what,14,452,690,143,201,-0.09877005064822515
a,before,2,1592,28,580,13,-0.09925729804161107
does,who,2,136,328,38,106,-0.09997491557571976
down,on,2,80,558,26,189,-0.10069201850417113
am,too,6,360,372,99,127,-0.10069201914857252
me,no,24,1240,432,428,181,-0.10069201939022308
is,that,50,1244,898,380,284,-0.10168793910967679
as,your,4,218,410,61,142,-0.10181146385467257
as,out,4,218,410,61,111,-0.10181146385467257
an,he,2,172,260,59,90,-0.1024825292616366
its,up,4,186,482,69,161,-0.1048500291172055
them,with,2,98,458,28,154,-0.10614308418413307
i,those,6,3544,38,1224,12,-0.10629160485964431
down,here,2,80,562,26,185,-0.10783490595160895
any,too,4,242,372,129,127,-0.10899082176446315
and,only,6,1012,134,357,36,-0.11321778318573335
from,who,4,276,328,96,106,-0.11457371541073455
is,it,64,1244,1166,380,355,-0.11599215979088077
her,with,4,198,458,72,154,-0.11629545611042089
but,does,2,334,136,97,38,-0.11810230000424744
had,out,4,222,410,50,111,-0.1199937828557533
had,just,4,222,410,50,128,-0.1199937828557533
because,the,6,72,1900,15,660,-0.1219694175318265
at,she,2,282,162,100,53,-0.1238098274109597
do,when,6,686,200,181,54,-0.12488912762648068
have,you,70,662,2418,171,686,-0.12491994800405565
i,so,70,3544,452,1224,143,-0.12565185244932617
an,was,4,172,534,59,142,-0.12904955701842646
can,how,8,412,446,107,138,-0.12935436235917644
into,you,4,38,2418,11,686,-0.12944143214416493
those,you,4,38,2418,12,686,-0.12944143214416493
was,what,16,534,690,142,201,-0.13195231713131675
we,why,2,256,180,67,65,-0.13244071653361403
my,to,56,674,1920,259,665,-0.13541248812886927
so,your,8,452,410,143,142,-0.13785140050141556
should,the,10,122,1900,29,660,-0.13849871960824348
do,does,4,686,136,181,38,-0.14469175463788808
did,no,6,324,432,93,181,-0.14486323733028875
no,no,8,432,432,181,181,-0.14486323744369428
some,they,2,160,292,59,84,-0.14623403854486405
or,out,4,228,410,92,111,-0.14666202982015178
he,why,2,260,180,90,65,-0.14794490293359056
and,the,82,1012,1900,357,660,-0.15002737067892696
out,with,8,410,458,111,154,-0.15103840475457597
any,for,6,242,582,129,189,-0.1511023071638737
again,was,2,88,534,27,142,-0.15203907443069398
do,it,34,686,1166,181,355,-0.1533050729113196
me,those,2,1240,38,428,12,-0.15475923929421526
from,there,4,276,342,96,121,-0.15637084390501374
being,i,6,40,3544,12,1224,-0.15758489909597062
did,they,4,324,292,93,84,-0.15865655917601804
be,has,2,364,130,108,42,-0.15899473902453515
now,were,2,296,160,88,39,-0.15983969048282956
all,them,2,484,98,168,28,-0.16135880629909088
an,from,2,172,276,59,96,-0.16220176343525444
off,the,12,150,1900,47,660,-0.16279141218564872
about,your,4,232,410,72,142,-0.16405377245689645
about,out,4,232,410,72,111,-0.16405377245689645
and,at,12,1012,282,357,100,-0.1641378737184625
because,have,2,72,662,15,171,-0.16623809582315283
him,i,22,148,3544,41,1224,-0.1666347349654896
i,now,44,3544,296,1224,88,-0.16663473503589316
a,after,2,1592,30,580,8,-0.168250168919396
all,her,4,484,198,168,72,-0.17151117847158526
now,she,2,296,162,88,53,-0.1722622103752095
by,on,2,86,558,25,189,-0.1730126794472113
off,to,12,150,1920,47,665,-0.1732627120380569
it,too,18,1166,372,355,127,-0.1773100660807694
doing,what,2,70,690,23,201,-0.17949326039822855
have,they,8,662,292,171,84,-0.18003141908534162
all,the,38,484,1900,168,660,-0.18156151503212278
to,who,26,1920,328,665,106,-0.1824511382305593
at,m,2,282,172,100,86,-0.18370796847366344
now,who,4,296,328,88,106,-0.1845323037136378
did,off,2,324,150,93,47,-0.1856852305940943
but,it,16,334,1166,97,355,-0.18734024040739145
be,only,2,364,134,108,36,-0.18930008826291997
did,so,6,324,452,93,143,-0.1901198287896466
have,other,2,662,74,171,19,-0.1936370697803076
have,him,4,662,148,171,41,-0.19363707066853303
an,of,4,172,570,59,207,-0.1942900786067448
what,you,68,690,2418,201,686,-0.19533352651279928
again,on,2,88,558,27,189,-0.19600219747900527
then,your,2,120,410,41,142,-0.19795532308370217
out,then,2,410,120,111,41,-0.19795532308370217
off,who,2,150,328,47,106,-0.19795532308370217
been,been,2,222,222,58,58,-0.19966118433375138
but,him,2,334,148,97,41,-0.20265968730526346
again,here,2,88,562,27,185,-0.20314508493234693
a,there,22,1592,342,580,121,-0.20396825291487922
been,how,4,222,446,58,138,-0.2041555748162542
me,once,2,1240,40,428,10,-0.2060525332495576
when,where,2,200,248,54,66,-0.20605253324955775
i,most,4,3544,28,1224,6,-0.20637506281496584
before,i,4,28,3544,13,1224,-0.20637506281496584
do,i,98,686,3544,181,1224,-0.20637506371740894
too,was,8,372,534,127,142,-0.2073017540567078
from,why,2,276,180,96,65,-0.2076641371306755
as,or,2,218,228,61,92,-0.208147112262886
is,once,2,1244,40,380,10,-0.20927314792319485
is,then,6,1244,120,380,41,-0.20927314919349277
for,there,8,582,342,189,121,-0.20929324561333013
had,that,8,222,898,50,284,-0.21085951099056366
it,there,16,1166,342,355,121,-0.21100998446883107
only,too,2,134,372,36,127,-0.2110400747197413
and,him,6,1012,148,357,41,-0.2125902567148122
here,is,28,562,1244,185,380,-0.2128382158549538
should,your,2,122,410,29,142,-0.21448462489919617
but,off,2,334,150,97,47,-0.2160827075275391
are,o,2,696,72,181,54,-0.21632219980311135
if,only,2,374,134,109,36,-0.21640201781743082
my,too,10,674,372,259,127,-0.21699247477325578
of,same,2,570,88,207,23,-0.21727959575166061
am,on,8,360,558,99,189,-0.21847505463205086
an,they,2,172,292,59,84,-0.2185546995162454
have,own,2,662,76,171,18,-0.2203053166436648
they,what,8,292,690,84,201,-0.2214574606541325
is,she,8,1244,162,380,53,-0.22169566932557327
about,as,2,232,218,72,61,-0.2255388548334659
here,why,4,562,180,185,65,-0.22561794162046148
does,too,2,136,372,38,127,-0.22585516038471865
the,were,12,1900,160,660,39,-0.2273299332338968
an,not,4,172,590,59,179,-0.2287762545370816
at,why,2,282,180,100,65,-0.2291703421771979
be,on,8,364,558,108,189,-0.22952489079635394
does,if,2,136,374,38,109,-0.23121710348305066
an,now,2,172,296,59,88,-0.2321603514624303
m,now,2,172,296,86,88,-0.2321603514624303
no,not,10,432,590,181,179,-0.23341663470521423
about,you,22,232,2418,72,686,-0.23384455226697395
is,so,22,1244,452,380,143,-0.23618060255558776
he,not,6,260,590,90,179,-0.23649830095433275
again,for,2,88,582,27,189,-0.23811368248707407
for,same,2,582,88,189,23,-0.23811368248707407
my,or,6,674,228,259,92,-0.2382698729010879
it,their,2,1166,44,355,19,-0.23983042109248756
can,if,6,412,374,107,109,-0.2409732797912425
this,when,2,258,200,98,54,-0.2455833716879001
over,your,2,126,410,40,142,-0.24674548685890932
just,over,2,410,126,128,40,-0.24674548685890932
more,your,2,126,410,35,142,-0.24674548685890932
and,here,22,1012,562,357,185,-0.24759684915711092
a,he,16,1592,260,580,90,-0.24829287787826407
did,some,2,324,160,93,59,-0.2502237512078575
the,who,24,1900,328,660,106,-0.25202254597892254
a,them,6,1592,98,580,28,-0.2534079780694183
no,up,8,432,482,181,161,-0.2543817630237803
do,own,2,686,76,181,18,-0.2559173881493089
is,these,2,1244,42,380,14,-0.2580633117028387
me,not,28,1240,590,428,179,-0.2582382881351269
it,my,30,1166,674,355,259,-0.2608206989816687
are,so,12,696,452,181,143,-0.2615787929670778
and,my,26,1012,674,357,259,-0.2622710255346874
for,the,42,582,1900,189,660,-0.265863597465946
any,as,2,242,218,129,61,-0.26773920899105375
her,was,4,198,534,72,142,-0.2698221103171819
this,your,4,258,410,98,142,-0.2702759852806747
are,or,6,696,228,181,92,-0.27038942223941914
its,of,4,186,570,69,207,-0.2725422751937841
she,who,2,162,328,53,106,-0.2749163636065919
now,that,10,296,898,88,284,-0.27539803212189856
a,but,20,1592,334,580,97,-0.2756086885594813
before,the,2,28,1900,13,660,-0.2761200953105782
by,me,4,86,1240,25,428,-0.27837319548224104
an,is,8,172,1244,59,380,-0.2815938107891349
am,how,6,360,446,99,138,-0.28211711639085213
he,me,12,260,1240,90,428,-0.2860952423836808
who,who,4,328,328,106,106,-0.2871864573644238
that,why,6,898,180,284,65,-0.2888210520960925
and,were,6,1012,160,357,39,-0.2905517979805628
her,i,26,198,3544,72,1224,-0.29063540717777614
i,should,16,3544,122,1224,29,-0.29189723687464997
but,she,2,334,162,97,53,-0.2930437480614453
and,up,18,1012,482,357,161,-0.29470980869117785
too,will,2,372,146,127,42,-0.2968068958055687
they,too,4,292,372,84,127,-0.2968068971013162
any,my,6,242,674,129,259,-0.2978619699499968
a,just,24,1592,410,580,128,-0.2983032985133696
in,very,2,1134,48,364,20,-0.2990139150031407
be,that,12,364,898,108,284,-0.29987088869072603
my,she,4,674,162,259,53,-0.3019856866852102
be,off,2,364,150,108,47,-0.30209558151752425
from,her,2,276,198,96,72,-0.3029743161896608
and,few,2,1012,54,357,12,-0.302974316189661
and,did,12,1012,324,357,93,-0.30297431838766525
a,in,66,1592,1134,580,364,-0.3040517115609553
for,his,2,582,94,189,38,-0.30407164977124285
some,there,2,160,342,59,121,-0.30429097206460043
there,were,2,342,160,121,39,-0.30429097206460043
just,was,8,410,534,128,142,-0.3045650592918752
do,some,4,686,160,181,59,-0.3072106834807906
a,from,16,1592,276,580,96,-0.30801211252284044
or,up,4,228,482,92,161,-0.3084489835215271
then,with,2,120,458,41,154,-0.30866734663189466
him,too,2,148,372,41,127,-0.31041254776000277
been,where,2,222,248,58,66,-0.31041254776000293
now,too,4,296,372,88,127,-0.3104125491064225
here,them,2,562,98,185,28,-0.31077574828431753
all,or,4,484,228,168,92,-0.3125897761722432
all,there,6,484,342,168,121,-0.31258977662373133
all,of,10,484,570,168,207,-0.3125897769849221
were,what,4,160,690,39,201,-0.31302465332469764
if,now,4,374,296,109,88,-0.3157744922280267
she,there,2,162,342,53,121,-0.3167134919712615
at,not,6,282,590,100,179,-0.31772374066977255
are,down,2,696,80,181,26,-0.3216827146481321
are,some,4,696,160,181,59,-0.321682716036007
about,to,16,232,1920,72,665,-0.3216827170769133
an,did,2,172,324,59,93,-0.3225444122393123
again,the,6,88,1900,27,660,-0.32264011245262597
have,my,16,662,674,171,259,-0.32336054723655827
off,too,2,150,372,47,127,-0.3238355679935013
should,with,2,122,458,29,154,-0.3251966484616121
she,what,4,162,690,53,201,-0.32544717327770634
him,in,6,148,1134,41,364,-0.32641289086252645
it,very,2,1166,48,355,20,-0.3268417974205165
so,where,4,452,248,143,66,-0.32827016644095863
a,at,16,1592,282,580,100,-0.32951831772408086
about,any,2,232,242,72,129,-0.3299815174023706
about,all,4,232,484,72,168,-0.32998151882047383
any,are,6,242,696,129,181,-0.329981519293175
has,no,2,130,432,42,181,-0.33026645827699996
of,what,14,570,690,207,201,-0.3307242313742264
and,it,42,1012,1166,357,355,-0.33080220131466537
do,your,10,686,410,181,142,-0.3319032968356921
that,what,22,898,690,284,201,-0.33327281525071056
an,who,2,172,328,59,106,-0.3348145047419932
i,not,74,3544,590,1224,179,-0.3365223583181605
can,do,10,412,686,107,181,-0.3367694864798349
each,i,2,16,3544,4,1224,-0.3399064534724798
i,yours,2,3544,16,1224,4,-0.3399064534724798
an,have,4,172,662,59,171,-0.34391927313778603
after,the,2,30,1900,8,660,-0.3451129662871123
for,them,2,582,98,189,28,-0.34574434586792435
are,who,8,696,328,181,106,-0.3463753292757108
how,we,4,446,256,138,67,-0.34665563687717643
have,no,10,662,432,171,181,-0.34855965356865015
had,this,2,222,258,50,98,-0.3499433862298878
but,do,8,334,686,97,181,-0.35003068125322284
a,o,4,1592,72,580,54,-0.35057172578399043
for,now,6,582,296,189,88,-0.3525240348036632
that,we,8,898,256,284,67,-0.35335957332649137
how,this,4,446,258,138,98,-0.35443777729157705
am,some,2,360,160,99,59,-0.3555842660799716
its,me,8,186,1240,69,428,-0.35662539285123623
me,on,24,1240,558,428,189,-0.356625393355728
me,you,104,1240,2418,428,686,-0.3566253935497632
and,there,12,1012,342,357,121,-0.35704153959256024
more,with,2,126,458,35,154,-0.35745751044841784
had,he,2,222,260,50,90,-0.3576654322690949
a,as,12,1592,218,580,61,-0.3597883818727332
is,on,24,1244,558,380,189,-0.35984600805387745
so,we,4,452,256,143,67,-0.36001886464198857
no,only,2,432,134,181,36,-0.3605718075558296
m,my,4,172,674,86,259,-0.3618838280493962
he,how,4,260,446,90,138,-0.36215982335825847
very,you,4,48,2418,20,686,-0.36305628240214805
a,will,8,1592,146,580,42,-0.36436504863800157
my,no,10,674,432,259,181,-0.3665242085185915
be,some,2,364,160,108,59,-0.3666341021888488
again,have,2,88,662,27,171,-0.36690878973157504
have,same,2,662,88,171,23,-0.36690878973157504
it,when,8,1166,200,355,54,-0.3676637939780402
he,that,8,260,898,90,284,-0.36886375983519837
of,your,8,570,410,207,142,-0.36980558104277844
as,you,18,218,2418,61,686,-0.3722729386946745
her,now,2,198,296,72,88,-0.3729329042929635
an,there,2,172,342,59,121,-0.3766116331249065
he,in,10,260,1134,90,364,-0.379056624647977
who,why,2,328,180,106,65,-0.38027687849786984
just,no,6,410,432,128,181,-0.38027688062591325
all,should,2,484,122,168,29,-0.3804123706724693
i,off,18,3544,150,1224,47,-0.38072845054556864
he,or,2,260,228,90,92,-0.3843336791655534
an,what,4,172,690,59,201,-0.3853453146469216
but,was,6,334,534,97,142,-0.3872309646044079
some,too,2,160,372,59,127,-0.38837408867485274
no,what,10,432,690,181,201,-0.38998569516515136
been,you,18,222,2418,58,686,-0.3904552577639421
for,out,8,582,410,189,111,-0.3906396679096845
for,just,8,582,410,189,128,-0.3906396679096845
the,to,122,1900,1920,660,665,-0.3931221883648561
have,so,10,662,452,171,143,-0.3938162450937511
just,will,2,410,146,128,42,-0.39407020053569985
that,when,6,898,200,284,54,-0.394181567501931
my,was,12,674,534,259,142,-0.3961729025098837
am,but,4,360,334,99,97,-0.3984042646244924
